Backup scan VPS - 2026-06-05
Escopo: arquivos com sufixo/nome de backup e diretórios canônicos; exclui /usr, caches, venv/site-packages, browser snapshots e FS virtuais.
Total: 237 arquivos | Tamanho: 6.8GB | Erros: 0

MODIFICADO          TAMANHO  TIPO               PATH
2026-05-26 15:29       164B  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/hermes-git-status-20260526-152747.txt
2026-05-26 15:29     17.1KB  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/hermes-local-diff-20260526-152747.patch
2026-05-26 15:29       296B  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/hermes-local-diff-20260526-152747.stat
2026-05-26 15:30     21.0KB  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/manual-update-20260526-152956.log
2026-05-26 15:29      8.5KB  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/mgs-hermes-patches-20260526-152747.tar.gz
2026-05-26 15:28        93B  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/tar-profiles.stderr
2026-05-26 15:29        43B  diretório backup   /root/mgs-agent/backups/hermes-update-20260526-152747/worktree-check-path.txt
2026-05-17 21:54     17.4KB  diretório backup   /root/mgs-agent/backups/rec-architecture-phase1-20260517_215409/AGENT.md
2026-05-17 21:54     38.7KB  diretório backup   /root/mgs-agent/backups/rec-architecture-phase1-20260517_215409/atena-SOUL.md
2026-05-17 21:54     15.2KB  diretório backup   /root/mgs-agent/backups/rec-architecture-phase1-20260517_215409/atena-config.yaml
2026-05-17 21:54     50.0KB  diretório backup   /root/mgs-agent/backups/rec-architecture-phase1-20260517_215409/mgs-rec-runner.py
2026-05-23 18:54      2.0KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/apt-snapd-upgrade.log
2026-05-23 18:35       448B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/apt-update.log
2026-05-23 18:35      3.8KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/apt-upgrade.log
2026-05-23 18:54      4.5KB  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/final-validation-after-snapd.log
2026-05-23 18:54       914B  diretório backup   /root/mgs-agent/backups/system-update-20260523-183333/final-validation-before-restart.log
