domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.ar,REC,UTUA_P1,cc,supervielle,Visa Signature,visa-signature,cc-supervielle-visa-signature,cc-supervielle-visa-signature-p1,https://utua.ar/cc-supervielle-visa-signature-p1/,https://utua.ar/cc-supervielle-visa-signature-p1/,https://utua.ar/cc-supervielle-visa-signature-p2/,cc-supervielle-visa-signature-p2,REC+P1,2024-05-06T19:41:41+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,cc,visa,Gold Bbva,gold-bbva,cc-visa-gold-bbva,cc-visa-gold-bbva-p1,https://utua.ar/cc-visa-gold-bbva-p1/,https://utua.ar/cc-visa-gold-bbva-p1/,https://utua.ar/cc-visa-gold-bbva-p2/,cc-visa-gold-bbva-p2,REC+P1,2024-05-06T15:07:03+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,cc,visa,Internacional Hsbc,internacional-hsbc,cc-visa-internacional-hsbc,cc-visa-internacional-hsbc-p1,https://utua.ar/cc-visa-internacional-hsbc-p1/,https://utua.ar/cc-visa-internacional-hsbc-p1/,https://utua.ar/cc-visa-internacional-hsbc-p2/,cc-visa-internacional-hsbc-p2,REC+P1,2024-05-06T18:59:05+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,cc,visa,Platinum Bna,platinum-bna,cc-visa-platinum-bna,cc-visa-platinum-bna-p1,https://utua.ar/cc-visa-platinum-bna-p1/,https://utua.ar/cc-visa-platinum-bna-p1/,https://utua.ar/cc-visa-platinum-bna-p2/,cc-visa-platinum-bna-p2,REC+P1,2024-05-06T19:20:32+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,cc,visa,Signature Bna,signature-bna,cc-visa-signature-bna,cc-visa-signature-bna-p1,https://utua.ar/cc-visa-signature-bna-p1/,https://utua.ar/cc-visa-signature-bna-p1/,https://utua.ar/cc-visa-signature-bna-p2/,cc-visa-signature-bna-p2,REC+P1,2024-05-06T19:15:10+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,afluenta,Personal,personal,emp-afluenta-personal,emp-afluenta-personal-p1,https://utua.ar/emp-afluenta-personal-p1/,https://utua.ar/emp-afluenta-personal-p1/,https://utua.ar/emp-afluenta-personal-p2/,emp-afluenta-personal-p2,REC+P1,2023-12-06T16:05:00+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,banco,Hipotecario Ampliacion,hipotecario-ampliacion,emp-banco-hipotecario-ampliacion,emp-banco-hipotecario-ampliacion-p1,https://utua.ar/emp-banco-hipotecario-ampliacion-p1/,https://utua.ar/emp-banco-hipotecario-ampliacion-p1/,https://utua.ar/emp-banco-hipotecario-ampliacion-p2/,emp-banco-hipotecario-ampliacion-p2,REC+P1,2024-05-07T18:37:51+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,bbva,Adelanto Sueldo,adelanto-sueldo,emp-bbva-adelanto-sueldo,emp-bbva-adelanto-sueldo-p1,https://utua.ar/emp-bbva-adelanto-sueldo-p1/,https://utua.ar/emp-bbva-adelanto-sueldo-p1/,https://utua.ar/emp-bbva-adelanto-sueldo-p2/,emp-bbva-adelanto-sueldo-p2,REC+P1,2024-05-07T14:03:36+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,bbva,Prestamos Personales,prestamos-personales,emp-bbva-prestamos-personales,emp-bbva-prestamos-personales-p1,https://utua.ar/emp-bbva-prestamos-personales-p1/,https://utua.ar/emp-bbva-prestamos-personales-p1/,https://utua.ar/emp-bbva-prestamos-personales-p2/,emp-bbva-prestamos-personales-p2,REC+P1,2024-05-06T20:22:44+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,bbva,Refaccion Vivienda,refaccion-vivienda,emp-bbva-refaccion-vivienda,emp-bbva-refaccion-vivienda-p1,https://utua.ar/emp-bbva-refaccion-vivienda-p1/,https://utua.ar/emp-bbva-refaccion-vivienda-p1/,https://utua.ar/emp-bbva-refaccion-vivienda-p2/,emp-bbva-refaccion-vivienda-p2,REC+P1,2024-05-07T18:29:56+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,bbva,Vivienda No Permanente,vivienda-no-permanente,emp-bbva-vivienda-no-permanente,emp-bbva-vivienda-no-permanente-p1,https://utua.ar/emp-bbva-vivienda-no-permanente-p1/,https://utua.ar/emp-bbva-vivienda-no-permanente-p1/,https://utua.ar/emp-bbva-vivienda-no-permanente-p2/,emp-bbva-vivienda-no-permanente-p2,REC+P1,2024-05-06T20:31:51+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,bbva,Vivienda Permanente,vivienda-permanente,emp-bbva-vivienda-permanente,emp-bbva-vivienda-permanente-p1,https://utua.ar/emp-bbva-vivienda-permanente-p1/,https://utua.ar/emp-bbva-vivienda-permanente-p1/,https://utua.ar/emp-bbva-vivienda-permanente-p2/,emp-bbva-vivienda-permanente-p2,REC+P1,2024-05-06T20:25:03+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,bna,Destino Libre,destino-libre,emp-bna-destino-libre,emp-bna-destino-libre-p1,https://utua.ar/emp-bna-destino-libre-p1/,https://utua.ar/emp-bna-destino-libre-p1/,https://utua.ar/emp-bna-destino-libre-p2/,emp-bna-destino-libre-p2,REC+P1,2024-05-06T20:15:03+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,cash,Online,online,emp-cash-online,emp-cash-online-p1,https://utua.ar/emp-cash-online-p1/,https://utua.ar/emp-cash-online-p1/,https://utua.ar/emp-cash-online-p2/,emp-cash-online-p2,REC+P1,2024-05-07T18:28:59+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,comafi,Personal,personal,emp-comafi-personal,emp-comafi-personal-p1,https://utua.ar/emp-comafi-personal-p1/,https://utua.ar/emp-comafi-personal-p1/,https://utua.ar/emp-comafi-personal-p2/,emp-comafi-personal-p2,REC+P1,2024-05-06T20:18:19+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,credicuotas,Online,online,emp-credicuotas-online,emp-credicuotas-online-p1,https://utua.ar/emp-credicuotas-online-p1/,https://utua.ar/emp-credicuotas-online-p1/,https://utua.ar/emp-credicuotas-online-p2/,emp-credicuotas-online-p2,REC+P1,2024-05-06T20:13:32+00:00,,https://utua.ar/post-sitemap.xml
utua.ar,REC,UTUA_P1,emp,galicia,Personal,personal,emp-galicia-personal,emp-galicia-personal-p1,https://utua.ar/emp-galicia-personal-p1/,https://utua.ar/emp-galicia-personal-p1/,https://utua.ar/emp-galicia-personal-p2/,emp-galicia-personal-p2,REC+P1,2024-05-06T20:34:06+00:00,,https://utua.ar/post-sitemap.xml
