drive_id,parent_path,old_name,new_name,old_path,new_path,reason,createdTime,md5Checksum,size
1C9rZchpxYMX1IzTbUOxlgY8imxj4l49W,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_005__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_104.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_005__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_104.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:27.588Z,cb9544aa71bd4eb33f935b9c01fb9a75,523949
1_7Gavi-6OT7GQOtw235IUDos_L2mNKkW,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_006__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_105.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_006__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_105.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:31.096Z,cb9544aa71bd4eb33f935b9c01fb9a75,523949
1goiLc-6PpfpAw61YjgKq8avoqHWSZl4U,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_007__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_106.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_007__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_106.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:35.033Z,858deab2bd23d7c3e41885a744ec58ed,2584338
10Gct99X1n10EvWLdhIP9cLeE63uyJXbU,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_008__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_107.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_008__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_107.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:38.892Z,858deab2bd23d7c3e41885a744ec58ed,2584338
1A7gKRMAcNrxWpqt55H0tNph0q8JGqbw3,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_009__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_108.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_009__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_108.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:42.545Z,7719b86359e14e6995d4c23c94147522,1703092
1OhyeA-3bdxI0IS3pMkDtWi5vs55uPwMf,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_010__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_109.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_010__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_109.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:46.373Z,7719b86359e14e6995d4c23c94147522,1703092
1iwRcGP2ocRRGQTnq17a4mHAHjW1gJvUd,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_011__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_110.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_011__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_110.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:23:49.888Z,442ecc5538f19019ecc2426043bacbba,1651594
1wlaMDubMtRgqhqkyG94b2H2lnZ_y_9mz,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_013__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_111.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_013__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_111.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:52:09.762Z,56c5232be9224379ef63efd7752f1cbc,724246
1pcqr-8zMe4bXqav8TMOAni6Nhgh7ACaa,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_012__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_112.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_012__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_112.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:52:13.488Z,f3057571cca0e9734da13415573d2211,987381
17jYFiDrpsT7uSXmwlHUq2DJR_MgIyiAa,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE,CC_US_EN_VID_APROBACION_NV_014__dupname002.mp4,CC_US_EN_VID_APROBACION_NV_113.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_014__dupname002.mp4,MGS-CRIATIVOS/CC_US_EN/VID/STORY/EN/01_READY_CANDIDATE/CC_US_EN_VID_APROBACION_NV_113.mp4,remove_dupname_or_resolve_drive_duplicate,2026-06-14T16:52:28.220Z,d8e9b0ca885fb067b9da2fae2b9150d1,1163147
