queue_id,dedup_key,duplicate_count,source_drive_id,source_relative_path,source_top_folder,original_filename,destination_folder,destination_filename,vertical_proposed,operation_proposed,format,placement_fit,language_guess,proposal_confidence,proposal_reason,width,height,duration_ms,size_bytes,md5_checksum,queue_action,raw_policy,metadata_status,drive_write_status
092977a09861263f,drive:1Foyq97vN6m6V_q6BWGQVULvKo6-1BrNo,1,1Foyq97vN6m6V_q6BWGQVULvKo6-1BrNo,UPLOAD_CANVAS/cartao de credito/videos/stories/01 - IA - Story Ingles GB.mp4,cartao de credito,01 - IA - Story Ingles GB.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,01 - IA - Story Ingles GB.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,11107861,a82ca276ac8cf7c0c473126d66dff7cc,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
daaf5036f17bc9a1,drive:14cdGSBH2CgURh-fZwOslEdRJAAIzDeIL,1,14cdGSBH2CgURh-fZwOslEdRJAAIzDeIL,UPLOAD_CANVAS/cartao de credito/videos/stories/01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,cartao de credito,01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,01 Trabalho - Story (ingles)__DAGfBKPJSC8.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,8999,681724,98207dedeec14fb5933ebee9bac99cd0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
240ba3eaada984de,drive:1J8vG19muUDcJzEnrS-SVdhmx_PmwmNOM,1,1J8vG19muUDcJzEnrS-SVdhmx_PmwmNOM,UPLOAD_CANVAS/cartao de credito/videos/stories/02 - IA - Story Ingles GB.mp4,cartao de credito,02 - IA - Story Ingles GB.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,02 - IA - Story Ingles GB.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,9831998,cc89194a759685c81f3f487b60e3fe70,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
70d6b67172ae47d8,drive:1x5u-aYzJJfTI2RIwpuNvgh8UCJSN7j3F,1,1x5u-aYzJJfTI2RIwpuNvgh8UCJSN7j3F,UPLOAD_CANVAS/cartao de credito/videos/stories/03 - IA - Story Ingles GB.mp4,cartao de credito,03 - IA - Story Ingles GB.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,03 - IA - Story Ingles GB.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,10087402,ef0f0fddd8e1b8f12e218b3deda578bf,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
ee5f602a1479e5ec,drive:1J6CJX3w4zEc4jbaHl7iixQBzDe5ju9t6,1,1J6CJX3w4zEc4jbaHl7iixQBzDe5ju9t6,UPLOAD_CANVAS/cartao de credito/videos/stories/04 - IA - Story Ingles GB.mp4,cartao de credito,04 - IA - Story Ingles GB.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,04 - IA - Story Ingles GB.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,8720116,a6b36237419fec378155fbe41f8586b6,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
299684e481ce9f92,drive:1dhwEQ2IwXMmgxfldT3XsN2pBD70PH99L,1,1dhwEQ2IwXMmgxfldT3XsN2pBD70PH99L,UPLOAD_CANVAS/cartao de credito/videos/stories/09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,cartao de credito,09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/DE/00_REVIEW,09 - IA - Story Mexico__DAHFbtG9ADQ.mp4,REVIEW,REVIEW,VID,STORY,DE,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,7377610,e878daffcab22388b861fc1f4db53204,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
082e04b7e4c3a0a9,drive:1wPVXa3NmhUAETibrDZJofNw9ryw2ZOo-,1,1wPVXa3NmhUAETibrDZJofNw9ryw2ZOo-,UPLOAD_CANVAS/cartao de credito/videos/stories/13 - IA - Story GB ingles__DAHGC5ahHks.mp4,cartao de credito,13 - IA - Story GB ingles__DAHGC5ahHks.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,13 - IA - Story GB ingles__DAHGC5ahHks.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,8557233,93e9b5b8d6bf15bb3a65d393e69090bd,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
78e4275406ec4e7a,drive:13yY_KgI7fXXzF_2Tx7bNI9foq5eP9jMU,1,13yY_KgI7fXXzF_2Tx7bNI9foq5eP9jMU,UPLOAD_CANVAS/cartao de credito/videos/stories/14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,cartao de credito,14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,14 - IA - Story GB ingles__DAHGC9hLIVY.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,7436303,1440b5718f3a3bdd739210172e7951b0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
6fa3dfb370561190,drive:1w3lNsUP81CmVENrgmADP4fNYHT8laGpt,1,1w3lNsUP81CmVENrgmADP4fNYHT8laGpt,UPLOAD_CANVAS/cartao de credito/videos/stories/15 - IA - Story Mexico__DAHFcoYzl48.mp4,cartao de credito,15 - IA - Story Mexico__DAHFcoYzl48.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/DE/00_REVIEW,15 - IA - Story Mexico__DAHFcoYzl48.mp4,REVIEW,REVIEW,VID,STORY,DE,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,14554520,b4a5ff7091b873a4b41c962772371406,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
e1c0b9af6f7575af,drive:1PFohHRc6uxkcsiniTc4Y0gZbuGSM_k26,1,1PFohHRc6uxkcsiniTc4Y0gZbuGSM_k26,UPLOAD_CANVAS/cartao de credito/videos/stories/17 - IA - Story GB ingles__DAHGFgwdgbs.mp4,cartao de credito,17 - IA - Story GB ingles__DAHGFgwdgbs.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,17 - IA - Story GB ingles__DAHGFgwdgbs.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,11247728,a206bcbaff30d3b5af42f0b630b972e1,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
ecd2440d4d2aeab6,drive:1zUJZxzOcgAdF3j3DqXNgZ8_DpxNEqW4a,1,1zUJZxzOcgAdF3j3DqXNgZ8_DpxNEqW4a,UPLOAD_CANVAS/cartao de credito/videos/stories/18 - Story ingles__DAHCMud9RN8.mp4,cartao de credito,18 - Story ingles__DAHCMud9RN8.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,18 - Story ingles__DAHCMud9RN8.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,13499,8301910,ed2a23bbfc15087e6e03174e37e77f70,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
b05179af3fec2fca,drive:1Vl5pWx31Y1tH_ZQnaryWMlummajmmbWc,1,1Vl5pWx31Y1tH_ZQnaryWMlummajmmbWc,UPLOAD_CANVAS/cartao de credito/videos/stories/40 - IA - Story Mexico__DAHGGRXYFdY.mp4,cartao de credito,40 - IA - Story Mexico__DAHGGRXYFdY.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/DE/00_REVIEW,40 - IA - Story Mexico__DAHGGRXYFdY.mp4,REVIEW,REVIEW,VID,STORY,DE,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,8710183,086dd38e18b56b7deb1bc808f0511958,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
d954e4755ce8d832,drive:11KcqGaC1UyFeQcca3GOxf22-ErLEiQSi,1,11KcqGaC1UyFeQcca3GOxf22-ErLEiQSi,UPLOAD_CANVAS/cartao de credito/videos/stories/42 - IA - Story Espanhol__DAHIQeHhzZ8.mp4,cartao de credito,42 - IA - Story Espanhol__DAHIQeHhzZ8.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,42 - IA - Story Espanhol__DAHIQeHhzZ8.mp4,REVIEW,REVIEW,VID,STORY,ES,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,9904285,8ec91ffb598c526419b741e4e829c275,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
d174d1c565871d88,drive:1Fae6k2NrPQOMuNVQuxzdjj1LRNu_XIqg,1,1Fae6k2NrPQOMuNVQuxzdjj1LRNu_XIqg,UPLOAD_CANVAS/cartao de credito/videos/stories/43 - IA - Story Espanhol__DAHIQRJvodY.mp4,cartao de credito,43 - IA - Story Espanhol__DAHIQRJvodY.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,43 - IA - Story Espanhol__DAHIQRJvodY.mp4,REVIEW,REVIEW,VID,STORY,ES,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,11425471,1109905facc2fea9ae3ec9fac4fed8a9,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
46215505b20ee4b4,drive:1TlSlHxBcqBx28sGhPkyw-b07J6v9GS1O,1,1TlSlHxBcqBx28sGhPkyw-b07J6v9GS1O,UPLOAD_CANVAS/cartao de credito/videos/stories/44 - IA - Story Espanhol__DAHIXBLEnN0.mp4,cartao de credito,44 - IA - Story Espanhol__DAHIXBLEnN0.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,44 - IA - Story Espanhol__DAHIXBLEnN0.mp4,REVIEW,REVIEW,VID,STORY,ES,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,8442496,e0b71366d9d3af2c077da46bb83ab204,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
713a33d6300ae129,drive:1fSx1fL_4g2k8cQfWl4NuwlBxlOMNuUfi,1,1fSx1fL_4g2k8cQfWl4NuwlBxlOMNuUfi,UPLOAD_CANVAS/cartao de credito/videos/stories/45 - IA - Story Espanhol__DAHIXI_HCKY.mp4,cartao de credito,45 - IA - Story Espanhol__DAHIXI_HCKY.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,45 - IA - Story Espanhol__DAHIXI_HCKY.mp4,REVIEW,REVIEW,VID,STORY,ES,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,11487893,d302ec271e41b1532686253101e456d0,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
0b6527ee7c6b7583,drive:1xiaKEl3PkLLEzIHK4ss7phNFNBToBnZ0,1,1xiaKEl3PkLLEzIHK4ss7phNFNBToBnZ0,UPLOAD_CANVAS/cartao de credito/videos/stories/80 - IA - Story Ingles__DAHEymEDHus.mp4,cartao de credito,80 - IA - Story Ingles__DAHEymEDHus.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,80 - IA - Story Ingles__DAHEymEDHus.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,7939212,1b547a83515bfb17763e065a84b5ce61,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
97ee37ccfc55263e,drive:14JcD8slyA-SkWtf5wycQ5bKIMGERK8Jq,1,14JcD8slyA-SkWtf5wycQ5bKIMGERK8Jq,UPLOAD_CANVAS/cartao de credito/videos/stories/82 - IA - Story Ingles__DAHEy46gSsk.mp4,cartao de credito,82 - IA - Story Ingles__DAHEy46gSsk.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/EN/00_REVIEW,82 - IA - Story Ingles__DAHEy46gSsk.mp4,REVIEW,REVIEW,VID,STORY,EN,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,15066,12537547,7a355b7c62c1bbde1993ae77b2476b6e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
d0295f8b0b1c1545,drive:1ZvTSVraqnFtNz4dKCNAYeykESxezJ-HB,1,1ZvTSVraqnFtNz4dKCNAYeykESxezJ-HB,UPLOAD_CANVAS/cartao de credito/videos/stories/101 - Story espanhol__DAHAgX6DO30.mp4,cartao de credito,101 - Story espanhol__DAHAgX6DO30.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,101 - Story espanhol__DAHAgX6DO30.mp4,REVIEW,REVIEW,VID,STORY,ES,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,13499,14285063,bde966c01def6890edf9e85f85df409e,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
9df3499f0aaaeff3,drive:17y0yH1c3gielpMixBRSuxyaIB2CtYxV7,1,17y0yH1c3gielpMixBRSuxyaIB2CtYxV7,UPLOAD_CANVAS/cartao de credito/videos/stories/Copia de 101 - Story espanhol__DAHAglCgVNA.mp4,cartao de credito,Copia de 101 - Story espanhol__DAHAglCgVNA.mp4,MGS-CRIATIVOS/REVIEW/VID/STORY/ES/00_REVIEW,Copia de 101 - Story espanhol__DAHAglCgVNA.mp4,REVIEW,REVIEW,VID,STORY,ES,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",1080,1920,14499,11873268,ec0868783502cdd2f90b516cfad861a3,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
ace35b32b3f010af,drive:1EuWnEgAbZxDONfqvqvMrHUP90z8apsOr,1,1EuWnEgAbZxDONfqvqvMrHUP90z8apsOr,UPLOAD_CANVAS/cartao de credito/videos/unknown/43 - IA - Story KELLY Mexico__DAHGGZEoXvs.mp4,cartao de credito,43 - IA - Story KELLY Mexico__DAHGGZEoXvs.mp4,MGS-CRIATIVOS/REVIEW/VID/UNKNOWN/DE/00_REVIEW,43 - IA - Story KELLY Mexico__DAHGGZEoXvs.mp4,REVIEW,REVIEW,VID,UNKNOWN,DE,low,"remaining visual review backlog; copied clean to 00_REVIEW, not campaign-ready",,,,8329605,b761f258d76af388d8c2f6f0cc73ab67,CLEAN_METADATA_THEN_COPY_KEEP_RAW,KEEP_UPLOAD_CANVAS_UNCHANGED,PENDING_CLEAN,NOT_EXECUTED
