drive_id,original_filename,relative_path,source_top_folder,mime_type,extension,format,size_bytes,width,height,aspect_ratio,placement_fit,duration_ms,md5_checksum,created_time,modified_time,vertical_guess,vertical_confidence,vertical_reason,vertical_keyword,language_guess,language_confidence,language_reason,status,proposed_action,notes
17u8Nr_oX9hyaTpLbJM_GgFWuLe0X8BQB,1_32 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/1_32 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,5733213,1080,1920,9:16,STORY,15066,38eb0dd0b939bf002ccd5b217c2dcc3f,2026-08-03T22:12:03.220Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1qM9hMxUZMLb8S5A5zuMleXMjhoFcEnHd,2_36 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/2_36 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,5430330,1080,1920,9:16,STORY,15066,5014f83cc3a178ad79fc63c352fe3441,2026-08-03T22:11:30.728Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1M4wewqIIt-4pDeGttSEuWN_VeON1KGAc,3_33 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/3_33 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,6492444,1080,1920,9:16,STORY,15066,c5a41234757b5e405b28dc3eefebde0e,2026-08-03T22:12:11.881Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
14sHewMrq5V7rmB5kJuO3m4DphxWaYIR5,4_38 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/4_38 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,8482958,1080,1920,9:16,STORY,15066,c3932e2b5e6dd720c5b339adb0a91a8b,2026-08-03T22:11:52.702Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1iLG04DxWCtzL_acSfc6D-IFSlcXUcCq2,5_34 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/5_34 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,6793959,1080,1920,9:16,STORY,15066,9c6d07daa972bf788829676a18988657,2026-08-03T22:12:21.841Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1wQmQ8MuRLh6_IbJdLw7BKf45d-n22sUE,6_37 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/6_37 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,8547995,1080,1920,9:16,STORY,15066,e011f984bb1d7c02057e4a1eadb1095a,2026-08-03T22:12:53.245Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1KDZ10f97ZJASHXpqSE_n9cAWurPh479G,7_31 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/7_31 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,6661498,1080,1920,9:16,STORY,15066,ac53d031b3b15c79c4ee644c84b2fed6,2026-08-03T22:12:29.477Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1f6_wh6vKohTCRkw5R-WSx4eB7xH5wIyx,8_39 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/8_39 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,8860341,1080,1920,9:16,STORY,15066,2f55bee0254a78da7132a5b5ec6e4f48,2026-08-03T22:12:38.929Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1KVCYCJBFVWSyK_pYMs9ekxn5TFxBFk2F,9_35 - Story ( ingles) .mp4,CRIATIVOS/UPLOAD MANUAL/9_35 - Story ( ingles) .mp4,ROOT,video/mp4,mp4,VID,7120431,,,,UNKNOWN,,b986cbd19568277580ca9c33133fb456,2026-08-03T22:13:09.607Z,2026-08-03T22:09:20.000Z,UNKNOWN,low,insufficient evidence,,EN,medium,folder/name keyword,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
