drive_id,original_filename,relative_path,source_top_folder,mime_type,extension,format,size_bytes,width,height,aspect_ratio,placement_fit,duration_ms,md5_checksum,created_time,modified_time,vertical_guess,vertical_confidence,vertical_reason,vertical_keyword,language_guess,language_confidence,language_reason,status,proposed_action,notes
1oedG6NTbALlT7p4AhFpn4VmZBVvdrirc,1_158 - Story Financiamento (Brasil).mp4,CRIATIVOS/UPLOAD MANUAL/1_158 - Story Financiamento (Brasil).mp4,ROOT,video/mp4,mp4,VID,9886130,,,,UNKNOWN,,3340c8b839063a919119c14bdb2fa3fa,2026-08-18T14:23:32.340Z,2026-08-18T04:23:05.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Kl5YMs1acRFuenuzQs3weHNi0wPGewsc,2_159 - Story Financiamento (Brasil).mp4,CRIATIVOS/UPLOAD MANUAL/2_159 - Story Financiamento (Brasil).mp4,ROOT,video/mp4,mp4,VID,10390685,1080,1920,9:16,STORY,15066,f7133f5b5d1a2c33a7935cc579e8daa9,2026-08-18T14:22:34.994Z,2026-08-18T04:23:05.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Sdnkp3n7lDWoJsnP0xTDbyKepsZSTiIW,3_157 - Story Financiamento (Brasil).mp4,CRIATIVOS/UPLOAD MANUAL/3_157 - Story Financiamento (Brasil).mp4,ROOT,video/mp4,mp4,VID,9662352,1080,1920,9:16,STORY,15066,1bea0e9b6835b8c1f406abbf03cd4e73,2026-08-18T14:22:57.732Z,2026-08-18T04:23:05.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1F5HFCYeORsrPZFqfZN4M4M9CuN7OGl1d,6_160 - Story Financiamento (Brasil).mp4,CRIATIVOS/UPLOAD MANUAL/6_160 - Story Financiamento (Brasil).mp4,ROOT,video/mp4,mp4,VID,10423122,1080,1920,9:16,STORY,15066,1054e44a9e1c5cf2e78fcfd36736e527,2026-08-18T14:23:13.511Z,2026-08-18T04:23:05.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
