domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.uk,REC,UTUA_P1,cc,hsbc,Classic Credit,classic-credit,cc-hsbc-classic-credit,cc-hsbc-classic-credit-p1,https://utua.uk/cc-hsbc-classic-credit-p1/,https://utua.uk/cc-hsbc-classic-credit-p1/,https://utua.uk/cc-hsbc-classic-credit-p2/,cc-hsbc-classic-credit-p2,REC+P1,2025-05-01T17:58:58+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,hsbc,Debit Card,debit-card,cc-hsbc-debit-card,cc-hsbc-debit-card-p1,https://utua.uk/cc-hsbc-debit-card-p1/,https://utua.uk/cc-hsbc-debit-card-p1/,https://utua.uk/cc-hsbc-debit-card-p2/,cc-hsbc-debit-card-p2,REC+P1,2024-03-11T21:31:04+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,hsbc,Premier World Elite,premier-world-elite,cc-hsbc-premier-world-elite,cc-hsbc-premier-world-elite-p1,https://utua.uk/cc-hsbc-premier-world-elite-p1/,https://utua.uk/cc-hsbc-premier-world-elite-p1/,https://utua.uk/cc-hsbc-premier-world-elite-p2/,cc-hsbc-premier-world-elite-p2,REC+P1,2025-05-05T18:21:25+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,hsbc,Rewards,rewards,cc-hsbc-rewards,cc-hsbc-rewards-p1,https://utua.uk/cc-hsbc-rewards-p1/,https://utua.uk/cc-hsbc-rewards-p1/,https://utua.uk/cc-hsbc-rewards-p2/,cc-hsbc-rewards-p2,REC+P1,2025-05-01T18:03:59+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,lloyds,Bank Cashback Credit Card,bank-cashback-credit-card,cc-lloyds-bank-cashback-credit-card,cc-lloyds-bank-cashback-credit-card-p1,https://utua.uk/cc-lloyds-bank-cashback-credit-card-p1/,https://utua.uk/cc-lloyds-bank-cashback-credit-card-p1/,https://utua.uk/cc-lloyds-bank-cashback-credit-card-p2/,cc-lloyds-bank-cashback-credit-card-p2,REC+P1,2024-03-11T21:30:11+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,lloyds,Bank World Elite,bank-world-elite,cc-lloyds-bank-world-elite,cc-lloyds-bank-world-elite-p1,https://utua.uk/cc-lloyds-bank-world-elite-p1/,https://utua.uk/cc-lloyds-bank-world-elite-p1/,https://utua.uk/cc-lloyds-bank-world-elite-p2/,cc-lloyds-bank-world-elite-p2,REC+P1,2025-08-29T00:33:08+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,lloyds,Classic,classic,cc-lloyds-classic,cc-lloyds-classic-p1,https://utua.uk/cc-lloyds-classic-p1/,https://utua.uk/cc-lloyds-classic-p1/,https://utua.uk/cc-lloyds-classic-p2/,cc-lloyds-classic-p2,REC+P1,2025-05-01T18:14:39+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,lloyds,Platinum,platinum,cc-lloyds-platinum,cc-lloyds-platinum-p1,https://utua.uk/cc-lloyds-platinum-p1/,https://utua.uk/cc-lloyds-platinum-p1/,https://utua.uk/cc-lloyds-platinum-p2/,cc-lloyds-platinum-p2,REC+P1,2025-05-01T18:28:39+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,nationwide,Balance Transfer,balance-transfer,cc-nationwide-balance-transfer,cc-nationwide-balance-transfer-p1,https://utua.uk/cc-nationwide-balance-transfer-p1/,https://utua.uk/cc-nationwide-balance-transfer-p1/,https://utua.uk/cc-nationwide-balance-transfer-p2/,cc-nationwide-balance-transfer-p2,REC+P1,2025-06-19T21:32:39+00:00,,https://utua.uk/post-sitemap.xml
utua.uk,REC,UTUA_P1,cc,nationwide,Purchase,purchase,cc-nationwide-purchase,cc-nationwide-purchase-p1,https://utua.uk/cc-nationwide-purchase-p1/,https://utua.uk/cc-nationwide-purchase-p1/,https://utua.uk/cc-nationwide-purchase-p2/,cc-nationwide-purchase-p2,REC+P1,2025-06-19T23:53:38+00:00,,https://utua.uk/post-sitemap.xml
