index,status,disposition,source_drive_id,source_filename,destination_drive_id,destination_filename,source_sha256,clean_sha256,drive_md5,bytes_clean,metadata_clean,drive_readback_verified,sha256_readback_verified,person,p_orient,angle,variant,claim,perceptual_fingerprint,webViewLink
1,01_READY,UNIQUE_READY,1lCH79-2V5IfouIC83_uKSngrYy6Zvkxd,1_3_us_cc_ig_26_08.mp4,1CGOYipom_GHN-kBKx5KtXRjF53A8TnPE,CC_US_EN_VID_AVAILABLE_LIMIT_PV_063.mp4,6e56e6243c02046392226ca4dab9512f046a1238e6a3ed3a4f8eb5beb44f415e,787e5db91b89f42af85b0d6cd5e2b3de6fd2b4bb4994c3a290599502a3eb8f38,d968da25929b3f65a4dfec0c43726beb,3940488,True,True,True,PERSON,PV,AVAILABLE_LIMIT,063,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:e4c8454de2602978/f4e84d49c0606978/f4c84d4de0606978,https://drive.google.com/file/d/1CGOYipom_GHN-kBKx5KtXRjF53A8TnPE/view?usp=drivesdk
2,01_READY,UNIQUE_READY,1mPtXMHDBKV6dO_8A-dAFUWHkq4pR7jIN,2_4_us_cc_ig_26_08.mp4,1b7uZChHQRfeaxz4GvdEksKCB_UvnAwmF,CC_US_EN_VID_AVAILABLE_LIMIT_PV_064.mp4,e181003d3228cfd866649380b816d4ad3696bb7ba381389609999233aecdcfee,eb66f1cc1558f40c0b92e6568a801e93d05e7a60f36b2e1550369324aaf4292c,845760fcf35bf8a19bb56d2aa0aeb485,4390882,True,True,True,PERSON,PV,AVAILABLE_LIMIT,064,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:83a9edecb8684389/a3e1e5ecb8684309/a3e1e5a46c684101,https://drive.google.com/file/d/1b7uZChHQRfeaxz4GvdEksKCB_UvnAwmF/view?usp=drivesdk
3,01_READY,UNIQUE_READY,1RDOrkV02Bek53byEcolSTYT25sB6Oa08,3_6_us_cc_ig_26_08.mp4,1BHh998AUCVVwe4hS1nMzGZCdzCAj4FBQ,CC_US_EN_VID_AVAILABLE_LIMIT_PV_065.mp4,7d587de02596f2ed6659d7f51825d9fe639767311fa797592854e0e149fd2f59,a77e67290285708c69cb64616666609547baa9d396a2cb0473caed6ca0656ec1,e9f4356b394a2f01a228b56f80413131,4690265,True,True,True,PERSON,PV,AVAILABLE_LIMIT,065,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:78e425e5e5293012/78e425e535283032/f8e425e5e4293030,https://drive.google.com/file/d/1BHh998AUCVVwe4hS1nMzGZCdzCAj4FBQ/view?usp=drivesdk
4,01_READY,UNIQUE_READY,1kWWeksIExez6KHzqhOsY3y0PLXeaSXrV,4_9_us_cc_ig_26_08.mp4,1TAbgeq01sBXmuC3ieRlS0klr4LhFAzqg,CC_US_EN_VID_AVAILABLE_LIMIT_PV_066.mp4,4f6fc9a0427b93bf04f794a82446d6d9190e4820a3e78b0bde120bb487285a4a,482958e1a9478846887aac79e2895b6517ad49407b4b22fd81b9350210f2b85f,53fa1de5d6058b083f8dd52b7e21aa6e,4999676,True,True,True,PERSON,PV,AVAILABLE_LIMIT,066,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:68e6e56462202383/b4e76464e2202003/666666e4c6202403,https://drive.google.com/file/d/1TAbgeq01sBXmuC3ieRlS0klr4LhFAzqg/view?usp=drivesdk
5,01_READY,UNIQUE_READY,1P2EmF0kPJBv21_UgjVFC9tgiy73bE2rD,5_3_us_cc_ig_26_08.mp4,15pDNSFZ3usdGKx_R9AGZZCo8njMWGKwG,CC_US_EN_VID_AVAILABLE_LIMIT_PV_067.mp4,6420921e8ced758e2a61466d75e45f8ca7cf1703d9e2e751c7ffd23472d8d045,b28c822cbb4c9b531b6d3b7a0661080905eb564b95766a19513c5f47d1b416a9,c4d669e990da4963136654aed708cf5f,4679872,True,True,True,PERSON,PV,AVAILABLE_LIMIT,067,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:e16ce6f6e269b6f6/e164e6f6e269f6b3/e16466f6e268b6b7,https://drive.google.com/file/d/15pDNSFZ3usdGKx_R9AGZZCo8njMWGKwG/view?usp=drivesdk
6,01_READY,UNIQUE_READY,1NH2xUaKUI0iaVMLoXwIFzZodRzhYclP2,6_7_us_cc_ig_26_08.mp4,1wp8L9hJdAAzWsWX0rvICGJ99iJTTyMwq,CC_US_EN_VID_AVAILABLE_LIMIT_PV_068.mp4,1926cb6e871559736545d6e8d0c286c700225788d21c4254da2dc78cbfa0db2f,b7f6a5ea63bfd0cf744fda144ae41a47479299f5ce5c23fa0471f75a73a3bf08,cfecd0ebce7359d8e2d00cde05fa3b52,4001614,True,True,True,PERSON,PV,AVAILABLE_LIMIT,068,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:32323a1999688180/72323a1919680180/72323a191978018a,https://drive.google.com/file/d/1wp8L9hJdAAzWsWX0rvICGJ99iJTTyMwq/view?usp=drivesdk
7,01_READY,UNIQUE_READY,1UGAVolb9LeXzoXu9ahHLxsEvEFQWnEyX,7_5_us_cc_ig_26_08.mp4,1WuukDONRti4ORyYWofwRJl8LtnIlNoxM,CC_US_EN_VID_AVAILABLE_LIMIT_PV_069.mp4,b2ed9e16f139aea852094f1f911fb53ea21322e8c8f1a7135ab8fbb59fd93803,6ba931f497945b354819b2c6c9397af23102c3909ff06105746f6979ec175463,ffffa607291365a9bd49885de984c90c,4748556,True,True,True,PERSON,PV,AVAILABLE_LIMIT,069,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:13ef654c3ce01109/13e7474c2ce01109/93a5666c3c680509,https://drive.google.com/file/d/1WuukDONRti4ORyYWofwRJl8LtnIlNoxM/view?usp=drivesdk
8,01_READY,UNIQUE_READY,1F1rHFmf7xHCy5z2J5dv_cUGyAHckDVa6,8_8_us_cc_ig_26_08.mp4,1aA49W-8q15mBRUO0wX57e2gSuDNvsG9c,CC_US_EN_VID_AVAILABLE_LIMIT_PV_070.mp4,7163c9dbabace0048efa8509eada47f71a24e720fc0359362a9c29e695eb9d05,357769f93b1df35817d86707a87563e5725693726c8fdc42d4d56f846afb5627,a6223141d865f17174e6ed0ea30a07ef,4757160,True,True,True,PERSON,PV,AVAILABLE_LIMIT,070,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:1ed8dccccc68c3cf/3ed8dccccc68c3cf/3a8cdccc9c68c3cf,https://drive.google.com/file/d/1aA49W-8q15mBRUO0wX57e2gSuDNvsG9c/view?usp=drivesdk
9,01_READY,UNIQUE_READY,1669BgquvealDWaLCDJYfBnDkPL5GD6LV,9_10_us_cc_ig_26_08.mp4,1KoG_bRpDjG7SO6GlRHOeK6Azq7XOdzb_,CC_US_EN_VID_AVAILABLE_LIMIT_PV_071.mp4,058845c76a8de7bd3b24eb5f46edc8cf029b8b0ce5573f2cb8df4e0ce42f2fcd,0194ad93dcdf9e30275264f62b7221e6f977b7d899001f043c250fc505f77d9d,e8af1e91911387dd76ac8251d71b410e,5009456,True,True,True,PERSON,PV,AVAILABLE_LIMIT,071,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:183466a4f468372c/3a2064e4ac68363c/382464e4ec68343c,https://drive.google.com/file/d/1KoG_bRpDjG7SO6GlRHOeK6Azq7XOdzb_/view?usp=drivesdk
10,01_READY,UNIQUE_READY,13rOH1U8vuMkNw7jyCkByELjWjDYafM6a,10_1_us_cc_ig_26_08.mp4,1O99uCmjaEIw4V7GJBuIsMV9K1q16bbVF,CC_US_EN_VID_AVAILABLE_LIMIT_PV_072.mp4,58e59f3cd8459b3d29263acaf79e1fb0a821645e54cea0a94ac87548b73d0e98,4fedbc429219ee584d345619d1634788d7460f39d3dbb86e8dd5b54efe075ace,e5f77ed60858d7f1ae094d68447129e8,5155588,True,True,True,PERSON,PV,AVAILABLE_LIMIT,072,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:7066e20c07a91e0f/b8b2a25e0b292e0f/5c7232161b29281f,https://drive.google.com/file/d/1O99uCmjaEIw4V7GJBuIsMV9K1q16bbVF/view?usp=drivesdk
11,01_READY,UNIQUE_READY,1YyhT5C7MemzqjYhWp0mmrwp06skFSNPU,1_2_us_cc_ig_25_08.mp4,1ttk-zpM3tvhs9jQmsfIpaU_faOJ4vXtt,CC_US_EN_VID_AVAILABLE_LIMIT_PV_073.mp4,e673641bde164b72e45e5f4f305a4f0e4bdebe8ad335e0485dd815e1fc47618f,e0132c79b105758f052b7f024eedab1b209ef99695674772c855fb9b6b2b9d24,21d0f5d86ea92f5530e6f37773c6f7bd,4493962,True,True,True,PERSON,PV,AVAILABLE_LIMIT,073,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:c48d8d5f33283183/c48b9f5e71681193/899a9fde73683113,https://drive.google.com/file/d/1ttk-zpM3tvhs9jQmsfIpaU_faOJ4vXtt/view?usp=drivesdk
12,01_READY,UNIQUE_READY,1VjuRcFb2ZIYleGtvCB7foMEROgz2cCxl,2_8_us_cc_ig_25_08.mp4,1zAeHCyujaXvvW9d4A3FWdyvzjL3BEob8,CC_US_EN_VID_AVAILABLE_LIMIT_PV_074.mp4,705b68a07131585c98fa2a5cfe778754cc31adf9e609f09fbc39aae633a9abf0,2763b19efcbd9b3a60f3540807be5d1527d7835109e00c16b96bad9845843be0,d0103a0e1f96fa60901eb43c2d5a6ac7,4407147,True,True,True,PERSON,PV,AVAILABLE_LIMIT,074,"LÍMITE DISPONIBLE $14,760; English spoken captions",dhash64:f1f3f3f2a2684e1a/f1e7f3e27268461a/ddd3f3e2f228c61a,https://drive.google.com/file/d/1zAeHCyujaXvvW9d4A3FWdyvzjL3BEob8/view?usp=drivesdk
