upload_scope,organized_scope,filename,upload_path,organized_path
UPLOAD_CC_IMG,ORG_CC_IMG,03 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 16 dias.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/03 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 16 dias.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/03 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 16 dias.png
UPLOAD_CC_IMG,ORG_CC_IMG,13 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/13 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/13 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,14 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/14 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/14 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,16 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/16 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/16 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,18 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/18 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/18 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,17 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/17 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/17 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,10 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/10 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/10 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,15 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/15 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/15 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,09 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/09 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/09 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,11 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/11 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/11 - Feed (alemanha) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,11- Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/11- Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/11- Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,12- Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/12- Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/12- Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,13 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/13 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/13 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,14 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/14 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/14 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,15 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/15 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/15 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,16 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/16 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/16 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,17 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/17 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/17 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,18 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/18 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/18 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,44 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/44 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/44 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,46 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/46 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/46 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,48 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/48 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/48 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,40 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/40 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/40 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,62 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/62 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/62 - Feed (ingles) +2 RM GP 1080 px × 1080 px há 1 ano.png
UPLOAD_CC_IMG,ORG_CC_IMG,61 - Feed (Ingles) +2 RM GP 1080 px × 1080 px há 11 meses.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/61 - Feed (Ingles) +2 RM GP 1080 px × 1080 px há 11 meses.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/61 - Feed (Ingles) +2 RM GP 1080 px × 1080 px há 11 meses.png
UPLOAD_CC_IMG,ORG_CC_IMG,01 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 18 dias.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/01 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 18 dias.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/01 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 18 dias.png
UPLOAD_CC_IMG,ORG_CC_IMG,05 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 18 dias.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/05 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 18 dias.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/05 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 18 dias.png
UPLOAD_CC_IMG,ORG_CC_IMG,03 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 15 dias.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/03 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 15 dias.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/03 - Feed (espanhol) +2 RM GP 1080 px × 1080 px há 15 dias.png
UPLOAD_CC_IMG,ORG_CC_IMG,22 - feed alemao__DAGT9TqS1hc.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/22 - feed alemao__DAGT9TqS1hc.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/22 - feed alemao__DAGT9TqS1hc.png
UPLOAD_CC_IMG,ORG_CC_IMG,15 - Feed Espanhol__DAGxLP5YBbA.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/15 - Feed Espanhol__DAGxLP5YBbA.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/15 - Feed Espanhol__DAGxLP5YBbA.png
UPLOAD_CC_IMG,ORG_CC_IMG,26 - Feed espanhol__DAGTMoiPKpo.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/26 - Feed espanhol__DAGTMoiPKpo.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/26 - Feed espanhol__DAGTMoiPKpo.png
UPLOAD_CC_IMG,ORG_CC_IMG,77 - Feed INGLES__DAG-QaqgYgg.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/77 - Feed INGLES__DAG-QaqgYgg.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/77 - Feed INGLES__DAG-QaqgYgg.png
UPLOAD_CC_IMG,ORG_CC_IMG,83 - Feed ingles__DAGgazqrYmM.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/83 - Feed ingles__DAGgazqrYmM.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/83 - Feed ingles__DAGgazqrYmM.png
UPLOAD_CC_IMG,ORG_CC_IMG,20 - Feed Alemao__DAGT9Bv6dF8.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/20 - Feed Alemao__DAGT9Bv6dF8.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/20 - Feed Alemao__DAGT9Bv6dF8.png
UPLOAD_CC_IMG,ORG_CC_IMG,21 - Feed Alemao__DAGT9AtIKc0.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/21 - Feed Alemao__DAGT9AtIKc0.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/DE/00_REVIEW/21 - Feed Alemao__DAGT9AtIKc0.png
UPLOAD_CC_IMG,ORG_CC_IMG,46 - Feed ingles__DAGdocPDlMw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/46 - Feed ingles__DAGdocPDlMw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/46 - Feed ingles__DAGdocPDlMw.png
UPLOAD_CC_IMG,ORG_CC_IMG,47 - Feed ingles__DAGdoRdozpU.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/47 - Feed ingles__DAGdoRdozpU.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/47 - Feed ingles__DAGdoRdozpU.png
UPLOAD_CC_IMG,ORG_CC_IMG,48 - Feed ingles__DAGdohSngEw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/48 - Feed ingles__DAGdohSngEw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/48 - Feed ingles__DAGdohSngEw.png
UPLOAD_CC_IMG,ORG_CC_IMG,81 - Feed ingles__DAGgJgNa7m4.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/81 - Feed ingles__DAGgJgNa7m4.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/81 - Feed ingles__DAGgJgNa7m4.png
UPLOAD_CC_IMG,ORG_CC_IMG,81 - Feed ingles__DAGgJ44-EgM.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/81 - Feed ingles__DAGgJ44-EgM.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/81 - Feed ingles__DAGgJ44-EgM.png
UPLOAD_CC_IMG,ORG_CC_IMG,82 - Feed ingles__DAGgJ8UCQ6I.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/82 - Feed ingles__DAGgJ8UCQ6I.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/82 - Feed ingles__DAGgJ8UCQ6I.png
UPLOAD_CC_IMG,ORG_CC_IMG,15 - Feed Espanhol__DAGxK84OnvM.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/15 - Feed Espanhol__DAGxK84OnvM.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/15 - Feed Espanhol__DAGxK84OnvM.png
UPLOAD_CC_IMG,ORG_CC_IMG,15 - Feed Espanhol__DAGxLKx2xAk.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/15 - Feed Espanhol__DAGxLKx2xAk.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/15 - Feed Espanhol__DAGxLKx2xAk.png
UPLOAD_CC_IMG,ORG_CC_IMG,26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/26 - Feed espanhol KELLY 1080 x 1080 px__DAGy_5bTL10.png
UPLOAD_CC_IMG,ORG_CC_IMG,28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/28 - Feed espanhol KELLY 1080 x 1080 px__DAGy_wZyDv4.png
UPLOAD_CC_IMG,ORG_CC_IMG,27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/27 - Feed espanhol KELLY 1080 x 1080 px__DAGy_w_SJfw.png
UPLOAD_CC_IMG,ORG_CC_IMG,25 - Feed espanhol__DAGTMq6sGgQ.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/25 - Feed espanhol__DAGTMq6sGgQ.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/25 - Feed espanhol__DAGTMq6sGgQ.png
UPLOAD_CC_IMG,ORG_CC_IMG,27- Feed espanhol__DAGTMviXH0E.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/27- Feed espanhol__DAGTMviXH0E.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/27- Feed espanhol__DAGTMviXH0E.png
UPLOAD_CC_IMG,ORG_CC_IMG,36 - Feed espanhol__DAG9-CBE0Ao.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/36 - Feed espanhol__DAG9-CBE0Ao.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/36 - Feed espanhol__DAG9-CBE0Ao.png
UPLOAD_CC_IMG,ORG_CC_IMG,36 - Feed espanhol__DAG9-NMyhxk.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/36 - Feed espanhol__DAG9-NMyhxk.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/36 - Feed espanhol__DAG9-NMyhxk.png
UPLOAD_CC_IMG,ORG_CC_IMG,Design sem nome__DAG-JoAhjpM.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/Design sem nome__DAG-JoAhjpM.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/Design sem nome__DAG-JoAhjpM.png
UPLOAD_CC_IMG,ORG_CC_IMG,36 - Feed espanhol__DAG9-KRvTJ8.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/36 - Feed espanhol__DAG9-KRvTJ8.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/36 - Feed espanhol__DAG9-KRvTJ8.png
UPLOAD_CC_IMG,ORG_CC_IMG,Copia de 79 - Feed espanhol__DAG-J2X4A1I.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/Copia de 79 - Feed espanhol__DAG-J2X4A1I.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/Copia de 79 - Feed espanhol__DAG-J2X4A1I.png
UPLOAD_CC_IMG,ORG_CC_IMG,79 - Feed espanhol__DAG-Jq46aNA.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/79 - Feed espanhol__DAG-Jq46aNA.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/79 - Feed espanhol__DAG-Jq46aNA.png
UPLOAD_CC_IMG,ORG_CC_IMG,58 - Story espanhol__DAG-0uePd0Q.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/58 - Story espanhol__DAG-0uePd0Q.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/58 - Story espanhol__DAG-0uePd0Q.png
UPLOAD_CC_IMG,ORG_CC_IMG,Copia de 57 - Story espanhol__DAG-0movdWg.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/Copia de 57 - Story espanhol__DAG-0movdWg.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/Copia de 57 - Story espanhol__DAG-0movdWg.png
UPLOAD_CC_IMG,ORG_CC_IMG,79 - Feed espanhol__DAG-J4Xwdcg.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/79 - Feed espanhol__DAG-J4Xwdcg.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/79 - Feed espanhol__DAG-J4Xwdcg.png
UPLOAD_CC_IMG,ORG_CC_IMG,80 - Feed espanhol__DAG-5yLetNA.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/80 - Feed espanhol__DAG-5yLetNA.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/80 - Feed espanhol__DAG-5yLetNA.png
UPLOAD_CC_IMG,ORG_CC_IMG,80 - Feed espanhol__DAG-53HQxNs.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/80 - Feed espanhol__DAG-53HQxNs.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/80 - Feed espanhol__DAG-53HQxNs.png
UPLOAD_CC_IMG,ORG_CC_IMG,80 - Feed espanhol__DAG-55-VOEw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/80 - Feed espanhol__DAG-55-VOEw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/80 - Feed espanhol__DAG-55-VOEw.png
UPLOAD_CC_IMG,ORG_CC_IMG,01 - IMG - FEED__DAG-42U8ZLY.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/01 - IMG - FEED__DAG-42U8ZLY.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/01 - IMG - FEED__DAG-42U8ZLY.png
UPLOAD_CC_IMG,ORG_CC_IMG,57 - Story espanhol__DAG9-nXyiEw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/57 - Story espanhol__DAG9-nXyiEw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/57 - Story espanhol__DAG9-nXyiEw.png
UPLOAD_CC_IMG,ORG_CC_IMG,57 - Story espanhol__DAG9-b9qug0.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/57 - Story espanhol__DAG9-b9qug0.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/57 - Story espanhol__DAG9-b9qug0.png
UPLOAD_CC_IMG,ORG_CC_IMG,57 - Story espanhol__DAG9-lU1Khk.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/57 - Story espanhol__DAG9-lU1Khk.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/57 - Story espanhol__DAG9-lU1Khk.png
UPLOAD_CC_IMG,ORG_CC_IMG,77 - Story INGLES__DAG-QaTkY4I.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/77 - Story INGLES__DAG-QaTkY4I.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/77 - Story INGLES__DAG-QaTkY4I.png
UPLOAD_CC_IMG,ORG_CC_IMG,77 - Feed INGLES__DAG-QYlk0Kw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/77 - Feed INGLES__DAG-QYlk0Kw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/77 - Feed INGLES__DAG-QYlk0Kw.png
UPLOAD_CC_IMG,ORG_CC_IMG,77 - Feed INGLES__DAG-QZz3j08.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/77 - Feed INGLES__DAG-QZz3j08.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/77 - Feed INGLES__DAG-QZz3j08.png
UPLOAD_CC_IMG,ORG_CC_IMG,77 - Story INGLES__DAG-QYS59Ho.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/77 - Story INGLES__DAG-QYS59Ho.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/77 - Story INGLES__DAG-QYS59Ho.png
UPLOAD_CC_IMG,ORG_CC_IMG,77 - Story INGLES__DAG-QQogA1k.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/77 - Story INGLES__DAG-QQogA1k.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/EN/00_REVIEW/77 - Story INGLES__DAG-QQogA1k.png
UPLOAD_CC_IMG,ORG_CC_IMG,22 - Feed KELLY espanhol__DAHKNm5nWJs.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/22 - Feed KELLY espanhol__DAHKNm5nWJs.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/22 - Feed KELLY espanhol__DAHKNm5nWJs.png
UPLOAD_CC_IMG,ORG_CC_IMG,23 - Feed KELLY espanhol__DAHKNtJ168w.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/23 - Feed KELLY espanhol__DAHKNtJ168w.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/23 - Feed KELLY espanhol__DAHKNtJ168w.png
UPLOAD_CC_IMG,ORG_CC_IMG,24 - Feed KELLY espanhol__DAHKNrniHRw.png,MGS-CRIATIVOS/UPLOAD_CANVAS/cartao de credito/imagens/24 - Feed KELLY espanhol__DAHKNrniHRw.png,MGS-CRIATIVOS/CC_REVIEW/IMG/FEED/ES/00_REVIEW/24 - Feed KELLY espanhol__DAHKNrniHRw.png
