drive_id,original_filename,relative_path,source_top_folder,mime_type,extension,format,size_bytes,width,height,aspect_ratio,placement_fit,duration_ms,md5_checksum,created_time,modified_time,vertical_guess,vertical_confidence,vertical_reason,vertical_keyword,language_guess,language_confidence,language_reason,status,proposed_action,notes
1AHf_ZGEd00PvNcszgYHUDRw6nB0J48IL,BROS - 07.mp4,CRIATIVOS/UPLOAD MANUAL/BROS - 07.mp4,ROOT,video/mp4,mp4,VID,5523943,720,1280,9:16,STORY,9999,0d86809bcca478da911cff781f42d1b0,2026-08-27T16:19:08.350Z,2026-08-27T16:09:23.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1-wTfnMfLQCAwa1gsU4FadTSC55GlwaE9,BROS - 08.mp4,CRIATIVOS/UPLOAD MANUAL/BROS - 08.mp4,ROOT,video/mp4,mp4,VID,5502625,720,1280,9:16,STORY,9999,6eb1c7c8285013e0ff5a20271033cb32,2026-08-27T16:19:16.296Z,2026-08-27T16:09:23.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IPEmF5PhGg2OMK8XnNYRvc29o7tH4lGj,BROS - 09.mp4,CRIATIVOS/UPLOAD MANUAL/BROS - 09.mp4,ROOT,video/mp4,mp4,VID,5525011,720,1280,9:16,STORY,9999,193b3cb6d46e0c17128cc6be6bd7a864,2026-08-27T16:19:12.750Z,2026-08-27T16:09:25.000Z,UNKNOWN,low,insufficient evidence,,UNKNOWN,low,insufficient evidence,RAW_IN_UPLOAD_MANUAL,INVENTORY_ONLY_NO_DRIVE_CHANGE,
